alpha,xi,sigma,beta,primal_lr,dual_lr,lambda_max,dual_momentum,reset_lambda_per_outer,num_seeds,final_total_mean,final_total_std,final_upper_mean,final_upper_std,final_lower_mean,final_lower_std,final_max_constraint_mean,final_max_constraint_std,final_score_mean,final_score_std,tail_mean_total_mean,tail_mean_total_std,tail_mean_upper_mean,tail_mean_upper_std,tail_mean_lower_mean,tail_mean_lower_std,tail_mean_max_constraint_mean,tail_mean_max_constraint_std,tail_score_mean,tail_score_std,best_total_mean,best_total_std,best_upper_mean,best_upper_std,best_lower_mean,best_lower_std,best_max_constraint_mean,best_max_constraint_std,time_mean,time_std,lower_scale,method,status,error
0.001,0.01,0.001,0.001,0.01,0.01,100.0,0.0,False,1,0.7738985419273376,0.0,1.277570117963478e-05,0.0,0.7738857865333557,0.0,1.5978238582611084,0.0,2.371722400188446,0.0,0.7738985419273376,0.0,1.277570117963478e-05,0.0,0.7738857865333557,0.0,1.5978238582611084,0.0,2.371722400188446,0.0,0.7738985419273376,0.0,1.277570117963478e-05,0.0,0.3714917302131653,0.0,1.5978238582611084,0.0,109.58871711976826,0.0,1.0,PD,ok,
0.001,0.001,0.01,0.1,0.01,0.001,100.0,0.0,False,1,0.8086364269256592,0.0,1.295679157919949e-05,0.0,0.8086234927177429,0.0,1.5221935510635376,0.0,2.3308299779891968,0.0,0.8086364269256592,0.0,1.295679157919949e-05,0.0,0.8086234927177429,0.0,1.5221935510635376,0.0,2.3308299779891968,0.0,0.8086364269256592,0.0,1.295679157919949e-05,0.0,0.3714917302131653,0.0,1.5221935510635376,0.0,110.09570054663345,0.0,1.0,PD,ok,
0.001,0.0001,0.01,0.1,0.01,0.001,100.0,0.0,False,1,0.8086339831352234,0.0,1.3036511518293992e-05,0.0,0.8086209297180176,0.0,1.5221935510635376,0.0,2.330827534198761,0.0,0.8086339831352234,0.0,1.3036511518293992e-05,0.0,0.8086209297180176,0.0,1.5221935510635376,0.0,2.330827534198761,0.0,0.8086339831352234,0.0,1.3036511518293992e-05,0.0,0.3714917302131653,0.0,1.5221935510635376,0.0,112.03455420490354,0.0,1.0,PD,ok,
0.001,0.01,0.01,0.001,0.01,0.01,100.0,0.0,False,1,0.7739034295082092,0.0,1.305661953665549e-05,0.0,0.7738903760910034,0.0,1.5978238582611084,0.0,2.3717272877693176,0.0,0.7739034295082092,0.0,1.305661953665549e-05,0.0,0.7738903760910034,0.0,1.5978238582611084,0.0,2.3717272877693176,0.0,0.7739034295082092,0.0,1.305661953665549e-05,0.0,0.3714917302131653,0.0,1.5978238582611084,0.0,107.81410220311955,0.0,1.0,PD,ok,
0.001,0.01,0.001,0.01,0.01,0.01,100.0,0.0,False,1,0.773920476436615,0.0,1.4096691302256659e-05,0.0,0.7739063501358032,0.0,1.5978238582611084,0.0,2.3717443346977234,0.0,0.773920476436615,0.0,1.4096691302256659e-05,0.0,0.7739063501358032,0.0,1.5978238582611084,0.0,2.3717443346977234,0.0,0.773920476436615,0.0,1.4096691302256659e-05,0.0,0.3714917302131653,0.0,1.5978238582611084,0.0,107.4672090690583,0.0,1.0,PD,ok,
0.001,0.1,0.001,0.01,0.1,0.001,100.0,0.0,False,1,0.8086000680923462,0.0,1.4107883544056676e-05,0.0,0.8085859417915344,0.0,1.5221935510635376,0.0,2.330793619155884,0.0,0.8086000680923462,0.0,1.4107883544056676e-05,0.0,0.8085859417915344,0.0,1.5221935510635376,0.0,2.330793619155884,0.0,0.8086000680923462,0.0,1.4107883544056676e-05,0.0,0.3714917302131653,0.0,1.5221935510635376,0.0,48.30987792322412,0.0,1.0,PD,ok,
0.001,0.01,0.01,0.01,0.01,0.01,100.0,0.0,False,1,0.7739241719245911,0.0,1.434556907042861e-05,0.0,0.7739098072052002,0.0,1.5978238582611084,0.0,2.3717480301856995,0.0,0.7739241719245911,0.0,1.434556907042861e-05,0.0,0.7739098072052002,0.0,1.5978238582611084,0.0,2.3717480301856995,0.0,0.7739241719245911,0.0,1.434556907042861e-05,0.0,0.3714917302131653,0.0,1.5978238582611084,0.0,101.77382470620796,0.0,1.0,PD,ok,
0.001,0.1,0.001,0.001,0.1,0.001,100.0,0.0,False,1,0.8085834383964539,0.0,1.4647568605141714e-05,0.0,0.8085687756538391,0.0,1.5221935510635376,0.0,2.3307769894599915,0.0,0.8085834383964539,0.0,1.4647568605141714e-05,0.0,0.8085687756538391,0.0,1.5221935510635376,0.0,2.3307769894599915,0.0,0.8085834383964539,0.0,1.4647568605141714e-05,0.0,0.3714917302131653,0.0,1.5221935510635376,0.0,48.14221812551841,0.0,1.0,PD,ok,
0.001,0.01,0.001,0.01,0.01,0.001,100.0,0.0,False,1,0.8085246086120605,0.0,1.6676302038831636e-05,0.0,0.8085079193115234,0.0,1.5221935510635376,0.0,2.330718159675598,0.0,0.8085246086120605,0.0,1.6676302038831636e-05,0.0,0.8085079193115234,0.0,1.5221935510635376,0.0,2.330718159675598,0.0,0.8085246086120605,0.0,1.6676302038831636e-05,0.0,0.3714917302131653,0.0,1.5221935510635376,0.0,107.49560442520306,0.0,1.0,PD,ok,
0.001,0.01,0.001,0.001,0.01,0.001,100.0,0.0,False,1,0.8085091710090637,0.0,1.7230941011803225e-05,0.0,0.8084919452667236,0.0,1.5221935510635376,0.0,2.3307027220726013,0.0,0.8085091710090637,0.0,1.7230941011803225e-05,0.0,0.8084919452667236,0.0,1.5221935510635376,0.0,2.3307027220726013,0.0,0.8085091710090637,0.0,1.7230941011803225e-05,0.0,0.3714917302131653,0.0,1.5221935510635376,0.0,109.81998419808224,0.0,1.0,PD,ok,
0.001,0.01,0.01,0.01,0.01,0.001,100.0,0.0,False,1,0.8085073232650757,0.0,1.7293099517701194e-05,0.0,0.8084900379180908,0.0,1.5221935510635376,0.0,2.3307008743286133,0.0,0.8085073232650757,0.0,1.7293099517701194e-05,0.0,0.8084900379180908,0.0,1.5221935510635376,0.0,2.3307008743286133,0.0,0.8085073232650757,0.0,1.7293099517701194e-05,0.0,0.3714917302131653,0.0,1.5221935510635376,0.0,101.77749869087711,0.0,1.0,PD,ok,
