alpha,xi,sigma,beta,gamma0,threshold_scale,constraint_step_interval,num_seeds,final_total_mean,final_total_std,final_upper_mean,final_upper_std,final_lower_mean,final_lower_std,final_max_constraint_mean,final_max_constraint_std,final_score_mean,final_score_std,tail_mean_total_mean,tail_mean_total_std,tail_mean_upper_mean,tail_mean_upper_std,tail_mean_lower_mean,tail_mean_lower_std,tail_mean_max_constraint_mean,tail_mean_max_constraint_std,tail_score_mean,tail_score_std,best_total_mean,best_total_std,best_upper_mean,best_upper_std,best_lower_mean,best_lower_std,best_max_constraint_mean,best_max_constraint_std,time_mean,time_std,lower_scale,method,status,error
0.001,0.0001,0.01,0.1,1.0,1.0,0,1,0.4501674771308899,0.0,0.35360148549079895,0.0,0.09656598418951035,0.0,1.1547210216522217,0.0,1.6048884987831116,0.0,0.4501674771308899,0.0,0.35360148549079895,0.0,0.09656598418951035,0.0,1.1547210216522217,0.0,1.6048884987831116,0.0,0.4501674771308899,0.0,0.35360148549079895,0.0,0.09656598418951035,0.0,1.1547210216522217,0.0,82.92566203419119,0.0,1.0,SG,ok,
0.001,0.0001,0.01,0.01,1.0,1.0,0,1,0.4501674771308899,0.0,0.35360148549079895,0.0,0.09656598418951035,0.0,1.1547210216522217,0.0,1.6048884987831116,0.0,0.4501674771308899,0.0,0.35360148549079895,0.0,0.09656598418951035,0.0,1.1547210216522217,0.0,1.6048884987831116,0.0,0.4501674771308899,0.0,0.35360148549079895,0.0,0.09656598418951035,0.0,1.1547210216522217,0.0,83.18346918746829,0.0,1.0,SG,ok,
0.001,0.0001,0.01,0.001,1.0,1.0,0,1,0.4501674771308899,0.0,0.35360148549079895,0.0,0.09656598418951035,0.0,1.1547210216522217,0.0,1.6048884987831116,0.0,0.4501674771308899,0.0,0.35360148549079895,0.0,0.09656598418951035,0.0,1.1547210216522217,0.0,1.6048884987831116,0.0,0.4501674771308899,0.0,0.35360148549079895,0.0,0.09656598418951035,0.0,1.1547210216522217,0.0,85.2829829165712,0.0,1.0,SG,ok,
0.001,0.001,0.01,0.01,1.0,1.0,0,1,0.45022836327552795,0.0,0.35363465547561646,0.0,0.0965937077999115,0.0,1.1547179222106934,0.0,1.6049462854862213,0.0,0.45022836327552795,0.0,0.35363465547561646,0.0,0.0965937077999115,0.0,1.1547179222106934,0.0,1.6049462854862213,0.0,0.45022836327552795,0.0,0.35363465547561646,0.0,0.0965937077999115,0.0,1.1547179222106934,0.0,105.49146461859345,0.0,1.0,SG,ok,
0.001,0.001,0.01,0.1,1.0,1.0,0,1,0.45022836327552795,0.0,0.35363465547561646,0.0,0.0965937077999115,0.0,1.1547179222106934,0.0,1.6049462854862213,0.0,0.45022836327552795,0.0,0.35363465547561646,0.0,0.0965937077999115,0.0,1.1547179222106934,0.0,1.6049462854862213,0.0,0.45022836327552795,0.0,0.35363465547561646,0.0,0.0965937077999115,0.0,1.1547179222106934,0.0,105.87009840691462,0.0,1.0,SG,ok,
0.001,0.001,0.01,0.001,1.0,1.0,0,1,0.45022836327552795,0.0,0.35363465547561646,0.0,0.0965937077999115,0.0,1.1547179222106934,0.0,1.6049462854862213,0.0,0.45022836327552795,0.0,0.35363465547561646,0.0,0.0965937077999115,0.0,1.1547179222106934,0.0,1.6049462854862213,0.0,0.45022836327552795,0.0,0.35363465547561646,0.0,0.0965937077999115,0.0,1.1547179222106934,0.0,109.97094195801765,0.0,1.0,SG,ok,
0.001,0.01,0.001,0.001,1.0,1.0,0,1,0.47571322321891785,0.0,0.3622487783432007,0.0,0.11346445232629776,0.0,1.1696518659591675,0.0,1.6453650891780853,0.0,0.47571322321891785,0.0,0.3622487783432007,0.0,0.11346445232629776,0.0,1.1696518659591675,0.0,1.6453650891780853,0.0,0.47571322321891785,0.0,0.3622487783432007,0.0,0.11346445232629776,0.0,1.1696518659591675,0.0,105.16438159532845,0.0,1.0,SG,ok,
0.001,0.01,0.001,0.01,1.0,1.0,0,1,0.47571322321891785,0.0,0.3622487783432007,0.0,0.11346445232629776,0.0,1.1696518659591675,0.0,1.6453650891780853,0.0,0.47571322321891785,0.0,0.3622487783432007,0.0,0.11346445232629776,0.0,1.1696518659591675,0.0,1.6453650891780853,0.0,0.47571322321891785,0.0,0.3622487783432007,0.0,0.11346445232629776,0.0,1.1696518659591675,0.0,105.79481408931315,0.0,1.0,SG,ok,
0.001,0.01,0.001,0.1,1.0,1.0,0,1,0.47571322321891785,0.0,0.3622487783432007,0.0,0.11346445232629776,0.0,1.1696518659591675,0.0,1.6453650891780853,0.0,0.47571322321891785,0.0,0.3622487783432007,0.0,0.11346445232629776,0.0,1.1696518659591675,0.0,1.6453650891780853,0.0,0.47571322321891785,0.0,0.3622487783432007,0.0,0.11346445232629776,0.0,1.1696518659591675,0.0,109.5946243465878,0.0,1.0,SG,ok,
0.001,0.0001,0.01,0.001,10.0,1.0,0,1,0.5863758325576782,0.0,0.37808337807655334,0.0,0.20829248428344727,0.0,1.3413641452789307,0.0,1.9277399778366089,0.0,0.5863758325576782,0.0,0.37808337807655334,0.0,0.20829248428344727,0.0,1.3413641452789307,0.0,1.9277399778366089,0.0,0.5863758325576782,0.0,0.37808337807655334,0.0,0.20829248428344727,0.0,1.3413641452789307,0.0,85.45848310459405,0.0,1.0,SG,ok,
